TABLE_NAME,DESCRIPTEUR,SÉQUENCE DE DESCRIPTEURS,NOM DE L’ÉLÉMENT,DESCRIPTION DE L’ÉLÉMENT,NOM de L’ÉLÉMENT
Table D/10 BUFR,3 10 067 (suite),0 12 001,Température/température de l'air,
Table D/10 BUFR,3 10 067 (suite),0 20 014,Hauteur du sommet des nuages,
Table D/10 BUFR,3 10 067 (suite),1 19 000,Répétition différée de 19 descripteurs,
Table D/10 BUFR,3 10 067 (suite),0 31 001,Facteur de répétition différée du descripteur,
Table D/10 BUFR,3 10 067 (suite),0 04 086,Période ou décalage dans le temps de longue durée,Secondes
Table D/10 BUFR,3 10 067 (suite),0 04 086,Période ou décalage dans le temps de longue durée,Secondes
Table D/10 BUFR,3 10 067 (suite),0 05 001,Latitude (précision élevée),
Table D/10 BUFR,3 10 067 (suite),0 06 001,Longitude (précision élevée),
Table D/10 BUFR,3 10 067 (suite),0 11 003,Composante u,
Table D/10 BUFR,3 10 067 (suite),0 11 004,Composante v,
Table D/10 BUFR,3 10 067 (suite),0 11 113,Suivi de la corrélation du vecteur,
Table D/10 BUFR,3 10 067 (suite),0 25 148,Coefficient de variation,
Table D/10 BUFR,3 10 067 (suite),1 03 000,Répétition différée de 3 descripteurs,
Table D/10 BUFR,3 10 067 (suite),0 31 001,Facteur de répétition différée du descripteur,
Table D/10 BUFR,3 10 067 (suite),0 08 023,Statistiques de premier ordre,
Table D/10 BUFR,3 10 067 (suite),0 11 003,Composante u,
Table D/10 BUFR,3 10 067 (suite),0 11 004,Composante v,
Table D/10 BUFR,3 10 067 (suite),0 08 023,Statistiques de premier ordre,Mis à valeur manquante (annuler)
Table D/10 BUFR,3 10 067 (suite),1 03 000,Répétition différée de 3 descripteurs,
Table D/10 BUFR,3 10 067 (suite),0 31 001,Facteur de répétition différée du descripteur,
Table D/10 BUFR,3 10 067 (suite),0 20 111,"Composante principale de l'ellipse d'erreur, axe x",
Table D/10 BUFR,3 10 067 (suite),0 20 112,"Composante secondaire de l'ellipse d'erreur, axe y",
Table D/10 BUFR,3 10 067 (suite),0 20 114,Angle de l'axe x dans l'ellipse d'erreur,
Table D/10 BUFR,3 10 067 (suite),0 01 033,Identification du centre d'origine/de production,
Table D/10 BUFR,3 10 067 (suite),0 08 021,Caractéristique temporelle,= 27 Première approximation
Table D/10 BUFR,3 10 067 (suite),0 11 095,Composante u du vecteur vent – modèle,
Table D/10 BUFR,3 10 067 (suite),0 11 096,Composante v du vecteur vent – modèle,
Table D/10 BUFR,3 10 067 (suite),0 07 004,Pression,
Table D/10 BUFR,3 10 067 (suite),0 08 021,Caractéristique temporelle,= 4 Prévision
Table D/10 BUFR,3 10 067 (suite),0 11 095,Composante u du vecteur vent – modèle,
Table D/10 BUFR,3 10 067 (suite),0 11 096,Composante v du vecteur vent - modèle,
Table D/10 BUFR,3 10 067 (suite),0 07 004,Pression,
Table D/10 BUFR,3 10 067 (suite),0 08 021,Caractéristique temporelle,Mis à valeur manquante (annuler)
Table D/10 BUFR,3 10 067 (suite),0 08 086,Caractéristique verticale pour la prévision numérique du temps,= 10 Niveau d'ajustement optimal
Table D/10 BUFR,3 10 067 (suite),0 11 095,Composante u du vecteur vent – modèle,
Table D/10 BUFR,3 10 067 (suite),0 11 096,Composante v du vecteur vent – modèle,
Table D/10 BUFR,3 10 067 (suite),0 07 004,Pression,
Table D/10 BUFR,3 10 067 (suite),0 08 086,Caractéristique verticale pour la prévision numérique du temps,Mis à valeur manquante (annuler)
Table D/10 BUFR,3 10 067 (suite),1 02 004,Répéter 2 descripteurs 4 fois,
Table D/10 BUFR,3 10 067 (suite),0 01 032,Application de production,
Table D/10 BUFR,3 10 067 (suite),0 33 007,Degré de confiance,
Table D/10 BUFR,3 10 067 (suite),0 08 092,Expression de l'incertitude de mesure,= 0 Incertitude type
Table D/10 BUFR,3 10 067 (suite),0 11 003,Composante u,
Table D/10 BUFR,3 10 067 (suite),0 11 004,Composante v,
Table D/10 BUFR,3 10 067 (suite),0 07 004,Pression,
Table D/10 BUFR,3 10 067 (suite),0 08 092,Expression de l'incertitude de mesure,Mis à valeur manquante (annuler)
Table D/10 BUFR,3 10 067 (suite),0 33 066,Indicateur de qualité du vecteur de mouvement atmosphérique,
Table D/10 BUFR,3 10 067 (suite),0 20 081,Étendue de la couche nuageuse dans le secteur,
Table D/10 BUFR,3 10 067 (suite),0 20 012,Type de nuage,
Table D/10 BUFR,3 10 067 (suite),0 20 056,Phase des nuages,
Table D/10 BUFR,3 10 067 (suite),1 17 000,Répétition différée de 17 descripteurs,
Table D/10 BUFR,3 10 067 (suite),0 31 001,Facteur de répétition différée du descripteur,
Table D/10 BUFR,3 10 067 (suite),0 08 023,Statistiques de premier ordre,
Table D/10 BUFR,3 10 067 (suite),0 20 016,Pression au sommet des nuages,
Table D/10 BUFR,3 10 067 (suite),0 08 092,Expression de l'incertitude de mesure,= 0 Incertitude type
Table D/10 BUFR,3 10 067 (suite),0 08 003,Caractéristique verticale (observations par satellite),= 2 Sommet de la couche nuageuse
Table D/10 BUFR,3 10 067 (suite),0 12 001,Température/température de l'air,
Table D/10 BUFR,3 10 067 (suite),0 08 003,Caractéristique verticale (observations par satellite),Mis à valeur manquante (annuler)
Table D/10 BUFR,3 10 067 (suite),0 20 016,Pression au sommet des nuages,
Table D/10 BUFR,3 10 067 (suite),0 08 092,Expression de l'incertitude de mesure,Mis à valeur manquante (annuler)
Table D/10 BUFR,3 10 067 (suite),0 25 149,Coût estimatif optimal,
Table D/10 BUFR,3 10 067 (suite),0 20 016,Pression au sommet des nuages,
Table D/10 BUFR,3 10 067 (suite),0 20 014,Hauteur du sommet des nuages,
Table D/10 BUFR,3 10 067 (suite),0 13 093,Épaisseur optique des nuages,
Table D/10 BUFR,3 10 067 (suite),0 13 109,Teneur en glace/eau liquide,
Table D/10 BUFR,3 10 067 (suite),0 40 038,Taille des particules de nuages,
Table D/10 BUFR,3 10 067 (suite),0 08 011,Caractéristique météorologique,= 12 Nuages
Table D/10 BUFR,3 10 067 (suite),0 14 050,Émissivité,
Table D/10 BUFR,3 10 067 (suite),0 08 011,Caractéristique météorologique,Mis à valeur manquante (annuler)
Table D/10 BUFR,3 10 067 (suite),0 08 023,Statistiques de premier ordre,Mis à valeur manquante (annuler)
Table D/10 BUFR,3 10 068,0 08 070,Identificateur de produits de sondages verticaux,
Table D/10 BUFR,3 10 068,0 01 033,Identification du centre d'origine/de production,
Table D/10 BUFR,3 10 068,0 01 034,Identification du centre secondaire d'origine/de production,
Table D/10 BUFR,3 10 068,0 01 007,Indicateur d'identification du satellite,
Table D/10 BUFR,3 10 068,0 02 019,Instruments satellitaires,
Table D/10 BUFR,3 10 068,0 12 064,Température de l'instrument,
Table D/10 BUFR,3 10 068,0 05 040,Numéro de l'orbite,
Table D/10 BUFR,3 10 068,2 01 136,Changer le champ de données,
Table D/10 BUFR,3 10 068,0 05 041,Numéro de la ligne de balayage,
Table D/10 BUFR,3 10 068,2 01 000,Changement du champ de données,Annuler
Table D/10 BUFR,3 10 068,0 05 043,Numéro du champ de vision,
Table D/10 BUFR,3 10 068,3 01 011,"Année, mois, jour",
Table D/10 BUFR,3 10 068,3 01 012,"Heure, minute",
Table D/10 BUFR,3 10 068,2 01 138,Changer le champ de données,
Table D/10 BUFR,3 10 068,2 02 131,Changer d'échelle,
Table D/10 BUFR,3 10 068,0 04 006,Seconde,
Table D/10 BUFR,3 10 068 (suite),2 02 000,Changement d'échelle,Annuler
Table D/10 BUFR,3 10 068 (suite),2 01 000,Changement du champ de données,Annuler
Table D/10 BUFR,3 10 068 (suite),0 05 001,Latitude (précision élevée),
Table D/10 BUFR,3 10 068 (suite),0 06 001,Longitude (précision élevée),
Table D/10 BUFR,3 10 068 (suite),2 02 126,Changer d'échelle,
Table D/10 BUFR,3 10 068 (suite),0 07 001,Hauteur de la station,
Table D/10 BUFR,3 10 068 (suite),2 02 000,Changement d'échelle,Annuler
Table D/10 BUFR,3 10 068 (suite),0 10 007,Hauteur,
Table D/10 BUFR,3 10 068 (suite),0 07 024,Distance zénithale du satellite,
Table D/10 BUFR,3 10 068 (suite),0 05 021,Direction ou azimut,
Table D/10 BUFR,3 10 068 (suite),0 07 025,Distance zénithale du soleil,
Table D/10 BUFR,3 10 068 (suite),0 05 022,Azimut du soleil,
Table D/10 BUFR,3 10 068 (suite),0 13 040,Indicateur de surface,
Table D/10 BUFR,3 10 068 (suite),0 12 101,Température/température de l'air,Température à la surface des terres émergées ou de l'océan
Table D/10 BUFR,3 10 068 (suite),2 01 131,Changer le champ de données,
Table D/10 BUFR,3 10 068 (suite),2 02 129,Changer d'échelle,
Table D/10 BUFR,3 10 068 (suite),0 11 011,Direction du vent à 10 m,Vent à la surface de l'océan
Table D/10 BUFR,3 10 068 (suite),2 02 000,Changement d'échelle,Annuler
Table D/10 BUFR,3 10 068 (suite),2 01 000,Changement du champ de données,Annuler
Table D/10 BUFR,3 10 068 (suite),2 01 130,Changer le champ de données,
Table D/10 BUFR,3 10 068 (suite),2 02 129,Changer d'échelle,
Table D/10 BUFR,3 10 068 (suite),0 11 012,Vitesse du vent à 10 m,Vent à la surface de l'océan
Table D/10 BUFR,3 10 068 (suite),2 02 000,Changement d'échelle,Annuler
Table D/10 BUFR,3 10 068 (suite),2 01 000,Changement du champ de données,Annuler
Table D/10 BUFR,3 10 068 (suite),0 20 029,Indicateur de pluie,
Table D/10 BUFR,3 10 068 (suite),0 20 010,Nébulosité (totale),
Table D/10 BUFR,3 10 068 (suite),0 20 014,Hauteur du sommet des nuages,
Table D/10 BUFR,3 10 068 (suite),0 13 162,Teneur en eau liquide des nuages,
Table D/10 BUFR,3 10 068 (suite),0 14 050,Émissivité,
Table D/10 BUFR,3 10 069,0 05 042,Numéro du canal,
Table D/10 BUFR,3 10 069,2 01 139,Changer le champ de données,
Table D/10 BUFR,3 10 069,0 02 155,Longueur d'onde du canal du satellite,
Table D/10 BUFR,3 10 069,2 01 000,Changement du champ de données,Annuler
Table D/10 BUFR,3 10 069,0 25 077,Coefficient 1 de correction de largeur de bande,
Table D/10 BUFR,3 10 069,0 25 078,Coefficient 2 de correction de largeur de bande,
Table D/10 BUFR,3 10 069,0 33 007,Degré de confiance,
Table D/10 BUFR,3 10 069,2 01 132,Changer le champ de données,
Table D/10 BUFR,3 10 069,2 02 129,Changer d'échelle,
Table D/10 BUFR,3 10 069 (suite),0 12 063,Température de luminance,
Table D/10 BUFR,3 10 069 (suite),2 02 000,Changement d'échelle,Annuler
Table D/10 BUFR,3 10 069 (suite),2 01 000,Changement du champ de données,Annuler
Table D/10 BUFR,3 10 070,3 10 068,Paramètres du champ de vision du système VASS,
Table D/10 BUFR,3 10 070,1 01 013,Répéter 1 descripteur 13 fois,
Table D/10 BUFR,3 10 070,3 10 069,Paramètres du canal du système VASS,
Table D/10 BUFR,3 10 071,3 10 068,Paramètres du champ de vision du système VASS,
Table D/10 BUFR,3 10 071,1 01 015,Répéter 1 descripteur 15 fois,
Table D/10 BUFR,3 10 071,3 10 069,Paramètres du canal du système VASS,
Table D/10 BUFR,3 10 072,3 10 068,Paramètres du champ de vision du système VASS,
Table D/10 BUFR,3 10 072,1 01 026,Répéter 1 descripteur 26 fois,
Table D/10 BUFR,3 10 072,3 10 069,Paramètres du canal du système VASS,
Table D/10 BUFR,3 10 077,0 01 033,Identification du centre d'origine/de production,
Table D/10 BUFR,3 10 077,0 01 034,Identification du centre secondaire d'origine/de production,
Table D/10 BUFR,3 10 077,0 25 061,Identification du logiciel et numéro de version,
Table D/10 BUFR,3 10 077,0 25 062,Identification de la base de données,
Table D/10 BUFR,3 10 077,0 01 007,Indicateur d'identification du satellite,
Table D/10 BUFR,3 10 077,0 02 153,Fréquence centrale du canal du satellite,
Table D/10 BUFR,3 10 077,0 01 012,Direction de déplacement de la plate-forme d'observation mobile,
Table D/10 BUFR,3 10 077,2 01 138,Changer le champ de données,
Table D/10 BUFR,3 10 077,0 02 026,Résolution en travers de la trajectoire,
Table D/10 BUFR,3 10 077,0 02 027,Résolution dans le sens de la route du satellite,
Table D/10 BUFR,3 10 077,2 01 000,Changement du champ de données,Annuler
Table D/10 BUFR,3 10 077,0 02 028,Dimension du secteur au nadir en coordonnée x,Dimension de la case «cible»
Table D/10 BUFR,3 10 077,0 02 029,Dimension du secteur au nadir en coordonnée y,Dimension de la case «cible»
Table D/10 BUFR,3 10 077,0 02 161,Méthode de traitement des données du vent,
Table D/10 BUFR,3 10 077 (suite),0 02 164,Méthode de corrélation des traceurs,
Table D/10 BUFR,3 10 077 (suite),0 02 023,Méthode de calcul du vent à partir de données satellitaires,
Table D/10 BUFR,3 10 077 (suite),0 08 012,Identificateur terre/mer,
Table D/10 BUFR,3 10 077 (suite),0 08 013,Identificateur jour/nuit,
